MedInc,HouseAge,AveRooms,AveBedrms,Population,AveOccup,Latitude,Longitude
3.093770522397473,39.613986513923415,2.7873497096881232,0.37680849983098563,399.94085600296467,3.6169717914082815,15.88392219976364,-10.9229900945539
2.2191354498875433,46.7601449778871,2.4444843487251955,0.33892664269703715,767.7591669866003,5.225975971229653,16.344328045305044,-11.000861365411378
3.5348590469946295,53.90630344185079,2.9102789566595324,0.3320716614175534,550.8925909693374,4.9477011697959785,16.576904194083692,-11.048393180090619
1.707498994317223,40.408004121030494,2.1654512663084287,0.3568706802868022,739.6385010092582,4.514682099110846,16.44874998965464,-11.022098984736145
2.950519809969892,61.846479512921555,2.880374507903768,0.321693033159996,399.4909253473272,4.120475698154123,16.529439673924784,-10.929057985789548
3.80683865338918,38.819968906816335,3.462703948796119,0.36025576179819785,474.17941418314797,5.1711051362040035,16.059540924351598,-10.912876942494487
2.3442573115271994,67.40460276267109,2.709940028925578,0.3560242634193605,665.1749775012561,4.291878323496931,18.290373371820266,-11.432692958348303
4.040874153483423,50.730233013422485,3.3790372040482,0.33858477861272235,617.0323973480463,4.4215371626668745,18.223923043597793,-11.412466654229476
2.4676927684423977,48.34818019210125,2.7065349196192248,0.32687764006340947,516.0229651574332,4.757216343293351,17.682827513786243,-11.16166048315604
2.748713377943071,53.112285834743716,2.9979326100548622,0.3464094786741134,618.6071546427775,4.61232289016817,17.09426746381579,-11.103004201211446
2.5926272517793367,41.20202172813757,2.798754701209196,0.34168767949570317,748.412148794189,4.439600246842918,19.567168964094883,-11.445840056025538
2.594313656503795,59.46442669160032,2.6292533409195444,0.3386218841294189,523.4468209754515,4.425394613903184,16.462989345702315,-11.04232528885497
2.887560700256789,42.79005694235172,3.0805491140663324,0.3344709926593669,504.999664094315,4.66965033661366,18.907412133886066,-11.360889578726471
1.9661278966431466,39.613986513923415,2.3157475480283756,0.34248197677712466,581.0379448970483,4.728883257964913,15.850697035652404,-10.911865627288545
3.1408024763795828,53.112285834743716,2.791194610771881,0.3187989391571949,634.8046582457265,4.941397370389459,16.56266483803602,-11.043336604060912
2.0323192820781277,39.613986513923415,2.7028273851659286,0.35739646666718683,494.42629368683436,4.4015777281147095,19.757027044730517,-11.616752325829614
3.5089071520682458,64.22853233424279,3.0190183674607827,0.32231613682841903,560.1161694099056,4.237288330202328,16.453496441670534,-11.03524608241338
2.054945212131274,37.23193369260218,2.8579950168798027,0.354121460565482,572.714227767755,3.5394833022673735,16.330088689257373,-10.900741160023191
1.9439235677711149,45.17210976367295,2.9562205126193914,0.34214024905394774,572.2642971121176,4.734460095609222,17.46923717307116,-11.104015516417387
3.192050442172838,56.28835626317202,2.877156404156776,0.3270480767913887,495.551120325928,5.235267079861216,16.54367902997246,-11.01704240870644
2.8992718441766376,55.49433865606495,3.08999085442243,0.34544021527841495,452.13281205691175,4.430101498112149,16.382299661432175,-11.015019778294556
1.9046209687761049,44.37809215656587,2.5945285452707814,0.36600884757788626,541.2190818731317,4.586458629149938,18.55617468471015,-11.476179512203776
4.6495257252857645,44.37809215656587,3.1714453326814858,0.34574054545545496,710.1680430650035,4.566208707024839,18.038811414978053,-11.40741007819977
2.215668951287268,57.0823738702791,2.3544788407024972,0.38735531741595225,612.3081254638528,6.183433800430246,16.496214509813548,-11.021087669530203
4.004944363937328,53.90630344185079,3.3836010198511266,0.3536763414566051,495.551120325928,4.463958478828562,15.87442929573186,-10.897707214405367
3.401164628005644,53.90630344185079,2.810271349989915,0.3487820852034303,584.8623554699668,4.7610026921043715,18.223923043597793,-11.445840056025538
3.4803319609038166,54.70032104895787,3.02714220753978,0.3500215894390187,621.0817732487835,4.797000076630694,16.391792565463952,-11.01097451747079
3.027157535781378,37.23193369260218,2.925342131574554,0.3573463896654003,810.5025792721605,4.158600770090429,18.55617468471015,-11.471122936174071
3.2028715391547773,35.64389847838803,3.0957571497865897,0.3646928357946266,637.5042421795514,4.605602849246365,18.731793409298106,-11.298188035958113
3.3373623159303123,67.40460276267109,2.904205795053205,0.34133542447207216,632.3300396397204,3.9662443037101407,16.349074497320938,-11.012997147882674
3.5259117330398655,46.7601449778871,3.0501777627486466,0.356479742648681,523.4468209754515,4.584930048178531,16.20193448482832,-10.965465333203433
2.3820140395247895,58.67040908449325,2.7056546935581864,0.36359900781893023,414.11367165554515,5.570498420618202,16.42501772957519,-11.02715556076585
1.8842904229312487,62.640497120028634,2.981057988222164,0.36027569885093236,512.1985545845146,5.439895369995972,17.749277842008716,-11.182898102480808
3.2847558574423545,43.5840745494588,2.584647443001047,0.34764553995619035,565.9652679331929,3.8907519479221757,16.420271277559298,-11.041313973649029
3.349822973061031,45.17210976367295,2.830426737710326,0.3424459699347605,860.2199167201014,4.331758298418578,17.99609334683504,-11.395274295728475
2.740702955501895,38.819968906816335,2.8791135921350386,0.3466754101656621,579.6881529301359,3.4951476121937852,16.277877717082575,-10.963442702791552
3.1725162541145315,57.0823738702791,2.9742080763293184,0.3336098908185883,424.23711140738834,3.683147919608713,16.519946769893007,-11.03524608241338
2.9349205662686546,67.40460276267109,2.729951429938045,0.35251748868419686,504.54973343867755,4.433329507014421,18.242908851661355,-11.447862686437421
4.838824655606188,52.318268227636636,3.2951519915145906,0.33484806751002644,686.0967529883986,4.460423720392938,18.333091439963283,-11.456964523290893
2.6814445672674645,55.49433865606495,2.4727214317444055,0.3336098908185883,617.257362675865,4.231489662152934,16.406031921511627,-11.030189506383675
3.8950938339691548,38.819968906816335,2.8080319218187024,0.37619430159858186,990.0249108715129,3.4537726165652924,16.481975153765877,-11.041313973649029
2.5900976446926496,53.90630344185079,2.633763176870536,0.33723776778074915,697.5699847071543,4.476450721759881,18.195444331502447,-11.4155005998473
3.236412255341222,46.7601449778871,3.0121214382115546,0.33159126422922397,744.5877382212705,4.785578919864381,18.223923043597793,-11.397296926140358
4.038297701821056,45.96612737078003,3.155065886693795,0.3252656926994934,638.1791381630076,4.717731030547432,16.211427388860102,-10.968499278821257
3.0196155590969957,59.46442669160032,2.6532812429264245,0.3336098908185883,397.91616805259605,3.770566047255428,16.586397098115476,-11.127275766154037
2.408855981389081,58.67040908449325,2.438441643807496,0.3214981312824021,411.63905304953903,5.946538548614382,16.481975153765877,-11.01805372391238
1.7486285317637291,65.02254994134987,2.585341300479015,0.3606478691213118,530.1957808100136,5.271552491622118,17.763517198056388,-11.179864156862983
2.846571696537321,46.7601449778871,2.761081731949157,0.35077490102218983,364.84626486324163,3.4934220040668356,16.391792565463952,-10.991759528557907
2.5817124656460377,55.49433865606495,2.9216239269058004,0.341764234991715,550.4426603137,4.218345416114635,18.20019078351834,-11.304255927193761
2.4129314594731888,45.96612737078003,2.489509475691244,0.3947747832445098,921.8604165424355,4.0961593538572005,16.55317193400424,-11.047381864884677
4.4094004303532,50.730233013422485,3.2848718099644225,0.32859789750775764,544.1436311347753,4.663661820937794,16.349074497320938,-10.987714267734141
3.2213283019724583,67.40460276267109,2.8859836725961756,0.36754043462468944,423.1122847682946,3.684901572214758,18.242908851661355,-11.444828740819599
2.848773391594252,41.20202172813757,2.6145629900652345,0.31013238592054626,473.50451819969174,4.4395450135648185,16.37280675740039,-10.99580478938167
4.500138373444183,46.7601449778871,2.8540353434520354,0.3655223767556746,606.6839922683844,3.8208292962498276,16.49146805779766,-11.044347919266853
2.94991083048606,53.90630344185079,2.8669566652893472,0.3310372689419194,690.3710942169547,5.900728502492817,16.472482249734096,-10.992770843763848
2.5803071283756567,38.819968906816335,2.512598453107778,0.3479314231672271,890.8152013034497,4.5855394932462215,16.54842548198835,-11.092891049152033
2.6276669943875217,45.96612737078003,2.6076958615309667,0.35647345799580105,878.2171429456005,3.914515184848138,18.043557866993947,-11.399319556552241
1.8745467511899354,52.318268227636636,2.435445215631596,0.3464094786741134,473.50451819969174,6.184517694503038,17.697066869833918,-11.154581276714453
2.534633667088249,38.02595129970926,2.681379916558304,0.34956515595633303,720.2914828168467,4.111689572830117,16.07378028039927,-10.93209193140737
3.131339872092346,52.318268227636636,2.679178346378692,0.33906134052187364,679.1228278260178,4.9068809609476,16.401285469495736,-11.036257397619323
4.821211095150737,39.613986513923415,3.125463842935919,0.33101797427784446,525.0215782701827,4.20757435903747,18.029318510946272,-11.412466654229476
1.9319782009728697,62.640497120028634,2.764781128501975,0.3573305555887886,585.3122861256043,4.527590064358295,16.467735797718206,-11.031200821589616
2.867558066441689,40.408004121030494,2.529834811551394,0.34292723786047796,465.4057663982172,4.086139757169196,16.652847426337946,-11.172784950421395
2.7280080754927796,67.40460276267109,2.949027905947375,0.34416520704786185,497.3508429484779,3.7330931421947184,18.617878560916726,-11.352799057078942
3.0690834310144335,57.0823738702791,2.8186955295539544,0.3674533870512308,512.4235199123334,4.655991213677264,16.600636454163148,-11.038280028031204
